trip_id,customer_id,driver_id,pickup_location,drop_location,distance_km,fare_amount,payment_method,trip_status,trip_timestamp
3884,425,153,Connaught Place,Andheri,10.1,230.94,Card,Completed,2026-05-27 10:15:39
3885,464,390,Connaught Place,Banjara Hills,24.67,585.05,UPI,Completed,2026-03-14 16:37:33
3886,431,180,Koramangala,Gachibowli,26.14,551.27,Card,Completed,2026-07-17 02:15:56
3887,35,107,Whitefield,Whitefield,11.7,185.49,Cash,Completed,2025-10-04 00:08:08
3888,905,386,Andheri,Hitech City,9.46,142.84,Cash,Completed,2025-09-16 08:48:10
3889,369,461,Banjara Hills,Indiranagar,19.02,306.64,Card,Completed,2026-06-05 17:24:28
3890,843,347,Banjara Hills,Hitech City,9.94,180.71,UPI,Completed,2025-12-02 18:06:00
3891,801,317,Koramangala,Hitech City,14.0,341.32,UPI,Cancelled,2026-02-11 02:22:10
3892,874,215,Whitefield,Whitefield,29.01,613.64,UPI,Completed,2025-11-02 08:51:18
3893,827,115,Gachibowli,Connaught Place,15.97,325.85,UPI,Completed,2026-07-07 08:04:03
3894,158,261,Gachibowli,Gachibowli,29.15,490.58,Cash,Completed,2025-09-18 22:10:37
3895,82,414,Whitefield,Koramangala,26.02,480.47,UPI,Completed,2026-02-15 00:09:25
3896,318,251,Koramangala,Banjara Hills,20.13,413.3,Cash,Completed,2025-11-09 18:00:21
3897,990,39,Indiranagar,Whitefield,13.86,297.33,Card,Completed,2025-09-07 00:21:34
3898,544,168,Andheri,Connaught Place,28.38,482.61,UPI,Completed,2025-08-20 17:25:27
3899,67,457,Hitech City,Andheri,15.73,356.85,Card,Completed,2026-02-07 07:26:49
3900,963,305,Gachibowli,Andheri,20.98,455.38,Cash,Completed,2025-11-18 18:13:14
3901,670,300,Connaught Place,Koramangala,21.07,375.22,UPI,Completed,2025-09-14 07:44:20
3902,847,321,Gachibowli,Hitech City,24.18,467.78,Cash,Completed,2026-03-07 23:50:15
3903,484,72,Gachibowli,Banjara Hills,11.64,272.94,UPI,Cancelled,2026-03-07 19:19:23
3904,385,500,Koramangala,Hitech City,3.18,76.44,Cash,Cancelled,2025-07-25 10:09:42
3905,315,387,Andheri,Banjara Hills,13.79,224.84,UPI,Completed,2026-04-29 01:36:32
3906,718,225,Andheri,Indiranagar,14.81,324.87,UPI,Cancelled,2025-11-13 02:07:42
3907,224,497,Connaught Place,Hitech City,4.98,119.48,Cash,Cancelled,2026-02-25 19:40:29
3908,613,361,Gachibowli,Koramangala,11.9,189.15,Card,Completed,2026-06-12 17:11:54
3909,138,309,Koramangala,Whitefield,12.44,287.85,UPI,Completed,2025-12-11 05:17:00
3910,715,169,Indiranagar,Hitech City,15.21,337.85,UPI,Completed,2025-08-30 08:24:27
3911,604,41,Banjara Hills,Andheri,4.07,67.57,Card,Completed,2025-10-31 18:34:37
3912,255,286,Connaught Place,Andheri,20.68,469.45,UPI,Completed,2025-09-22 18:17:28
3913,600,305,Connaught Place,Koramangala,10.13,169.04,Card,Completed,2026-01-10 02:49:23
3914,55,484,Andheri,Banjara Hills,14.92,232.75,UPI,Completed,2025-09-12 22:59:24
3915,551,434,Hitech City,Connaught Place,9.26,190.06,Cash,Completed,2026-05-14 09:12:31
3916,242,122,Andheri,Hitech City,29.72,483.84,Card,Cancelled,2025-09-05 11:52:46
3917,237,125,Koramangala,Koramangala,25.87,557.73,UPI,Cancelled,2025-08-31 10:03:12
3918,198,154,Koramangala,Andheri,13.38,205.51,Card,Completed,2026-05-28 19:13:06
3919,989,45,Hitech City,Connaught Place,27.02,432.47,Card,Completed,2026-01-22 00:45:01
3920,414,26,Indiranagar,Koramangala,17.38,371.56,Card,Completed,2025-12-23 22:10:59
3921,103,415,Gachibowli,Indiranagar,12.1,211.9,Cash,Cancelled,2025-10-27 05:43:09
3922,347,254,Banjara Hills,Indiranagar,3.02,46.61,Cash,Completed,2025-09-12 05:54:01
3923,735,435,Koramangala,Gachibowli,25.46,422.27,UPI,Completed,2026-02-25 12:46:07
3924,424,195,Andheri,Connaught Place,27.32,542.22,UPI,Completed,2026-01-30 06:56:08
3925,848,399,Indiranagar,Banjara Hills,5.34,109.55,Card,Completed,2026-02-26 06:36:24
3926,97,201,Andheri,Whitefield,13.5,269.63,Card,Completed,2025-08-13 14:48:26
3927,647,204,Koramangala,Connaught Place,13.61,212.79,Cash,Cancelled,2026-02-21 05:40:37
3928,204,39,Andheri,Hitech City,8.96,178.28,Card,Cancelled,2026-02-23 08:11:03
3929,182,256,Banjara Hills,Gachibowli,29.14,635.93,Card,Completed,2025-12-15 09:25:16
3930,333,475,Koramangala,Indiranagar,12.41,308.98,UPI,Completed,2025-10-30 02:17:35
3931,60,145,Indiranagar,Hitech City,9.85,187.2,Cash,Completed,2026-01-16 15:07:48
3932,285,8,Indiranagar,Connaught Place,19.79,452.76,Card,Completed,2025-12-16 17:48:02
3933,442,400,Gachibowli,Connaught Place,20.98,492.02,Card,Completed,2025-09-29 11:01:39
3934,499,312,Gachibowli,Koramangala,9.38,219.21,UPI,Completed,2025-10-06 11:13:16
3935,736,134,Gachibowli,Banjara Hills,28.72,674.17,UPI,Cancelled,2026-03-02 00:49:38
3936,35,196,Gachibowli,Indiranagar,13.12,211.9,Cash,Completed,2025-09-28 03:37:24
3937,789,21,Indiranagar,Banjara Hills,10.0,248.97,Card,Completed,2026-02-06 15:35:31
3938,532,457,Connaught Place,Gachibowli,23.15,494.86,Cash,Completed,2026-07-23 00:36:59
3939,774,136,Koramangala,Andheri,23.55,412.23,UPI,Cancelled,2025-12-10 14:02:22
3940,718,354,Hitech City,Indiranagar,15.71,364.92,Card,Completed,2026-02-24 20:03:29
3941,745,74,Koramangala,Connaught Place,17.5,328.92,Card,Completed,2026-02-11 03:26:15
3942,443,175,Hitech City,Whitefield,18.25,394.46,UPI,Cancelled,2026-01-15 23:38:24
3943,997,353,Banjara Hills,Banjara Hills,3.92,86.97,UPI,Completed,2025-11-23 00:40:22
3944,575,291,Connaught Place,Indiranagar,8.08,153.46,Card,Completed,2026-02-25 03:49:15
3945,525,187,Banjara Hills,Indiranagar,7.77,134.23,Card,Cancelled,2026-03-12 21:20:09
3946,487,233,Connaught Place,Connaught Place,9.67,161.42,Cash,Completed,2026-06-04 07:15:41
3947,113,213,Gachibowli,Connaught Place,27.51,608.82,Card,Completed,2025-10-10 05:09:18
3948,312,72,Gachibowli,Koramangala,14.43,252.64,UPI,Completed,2026-01-28 02:43:52
3949,879,64,Koramangala,Andheri,19.5,303.91,UPI,Completed,2026-05-02 01:43:12
3950,86,500,Hitech City,Connaught Place,22.85,405.81,UPI,Completed,2025-11-04 14:13:53
3951,194,425,Connaught Place,Whitefield,20.29,347.45,Card,Completed,2025-12-20 02:20:14
3952,615,461,Koramangala,Connaught Place,29.61,575.21,Cash,Completed,2025-08-29 23:42:11
3953,243,97,Gachibowli,Indiranagar,5.17,90.79,UPI,Completed,2026-01-02 19:49:37
3954,664,128,Whitefield,Connaught Place,6.53,127.26,UPI,Completed,2026-07-06 03:45:32
3955,610,380,Hitech City,Hitech City,3.11,53.75,Cash,Completed,2026-06-30 06:14:43
3956,276,467,Whitefield,Koramangala,4.74,91.38,Cash,Completed,2026-02-27 10:33:39
3957,476,376,Whitefield,Koramangala,14.11,215.15,Card,Cancelled,2025-10-01 19:27:07
3958,837,243,Gachibowli,Connaught Place,12.37,224.8,Card,Completed,2025-09-05 13:18:33
3959,449,122,Koramangala,Whitefield,24.13,528.33,Cash,Completed,2025-12-01 10:18:01
3960,642,298,Whitefield,Gachibowli,24.02,494.18,Card,Completed,2026-02-22 12:26:10
3961,646,65,Banjara Hills,Indiranagar,7.93,153.08,Cash,Completed,2025-09-13 18:36:29
3962,87,474,Whitefield,Whitefield,5.52,109.62,Cash,Completed,2026-07-12 10:37:18
3963,275,86,Banjara Hills,Whitefield,16.14,319.58,Cash,Completed,2025-09-02 22:56:49
3964,588,79,Koramangala,Koramangala,19.01,416.24,UPI,Completed,2026-05-23 01:25:53
3965,984,128,Banjara Hills,Connaught Place,6.79,140.52,Cash,Completed,2025-10-15 11:05:57
3966,552,316,Connaught Place,Gachibowli,18.53,406.03,UPI,Completed,2025-09-16 00:47:53
3967,583,333,Hitech City,Gachibowli,7.28,128.99,Cash,Completed,2026-06-07 02:38:56
3968,735,471,Gachibowli,Whitefield,5.26,98.12,UPI,Completed,2025-11-30 00:52:52
3969,407,441,Hitech City,Indiranagar,6.0,125.79,UPI,Completed,2025-09-22 13:30:02
3970,718,197,Gachibowli,Hitech City,17.79,347.57,Card,Completed,2026-05-30 23:51:07
3971,875,282,Indiranagar,Indiranagar,12.78,232.84,Card,Completed,2025-09-18 06:12:50
3972,830,303,Andheri,Whitefield,26.92,619.03,Cash,Completed,2026-02-10 23:40:26
3973,47,40,Whitefield,Gachibowli,15.88,281.97,UPI,Completed,2026-04-04 01:06:08
3974,897,380,Banjara Hills,Connaught Place,19.94,372.53,UPI,Completed,2026-07-22 09:47:59
3975,67,134,Whitefield,Whitefield,25.37,616.19,UPI,Completed,2026-06-27 18:13:46
3976,783,313,Indiranagar,Hitech City,18.08,359.19,UPI,Cancelled,2026-01-19 21:12:05
3977,241,497,Banjara Hills,Banjara Hills,3.64,65.61,UPI,Completed,2026-02-24 09:40:45
3978,514,277,Banjara Hills,Indiranagar,21.6,522.58,Cash,Completed,2025-09-19 02:50:05
3979,588,4,Whitefield,Koramangala,14.56,279.07,UPI,Completed,2026-01-02 13:54:07
3980,989,472,Hitech City,Banjara Hills,15.08,295.23,Card,Completed,2026-04-17 06:01:31
3981,885,218,Indiranagar,Hitech City,23.91,376.12,UPI,Cancelled,2026-04-13 16:10:01
3982,799,455,Koramangala,Whitefield,8.31,125.05,Cash,Cancelled,2025-11-22 05:32:02
3983,115,166,Koramangala,Connaught Place,26.55,440.89,Card,Completed,2025-11-04 22:04:41
3984,848,275,Gachibowli,Banjara Hills,11.38,255.66,Card,Cancelled,2026-01-31 17:32:01
3985,1,319,Gachibowli,Indiranagar,14.03,333.87,Cash,Cancelled,2026-06-25 07:16:01
3986,745,252,Andheri,Whitefield,10.97,188.36,Cash,Completed,2025-08-31 16:28:25
3987,350,313,Whitefield,Whitefield,24.26,469.59,Card,Completed,2026-07-06 08:36:45
3988,511,192,Indiranagar,Andheri,27.74,686.73,Card,Cancelled,2025-12-25 05:50:36
3989,653,378,Andheri,Hitech City,6.27,123.73,UPI,Completed,2025-08-04 02:52:21
3990,485,116,Banjara Hills,Whitefield,27.93,585.82,UPI,Cancelled,2026-04-06 22:56:17
3991,841,416,Koramangala,Banjara Hills,7.23,128.54,Card,Completed,2025-10-18 08:47:00
3992,52,371,Hitech City,Whitefield,8.99,151.81,Card,Completed,2025-12-30 04:32:30
3993,386,90,Koramangala,Banjara Hills,5.14,88.45,UPI,Completed,2026-01-28 13:21:30
3994,604,153,Andheri,Banjara Hills,7.19,159.92,Cash,Completed,2026-03-19 14:57:28
3995,798,183,Banjara Hills,Banjara Hills,5.73,95.53,Cash,Cancelled,2026-01-24 10:15:48
3996,308,277,Gachibowli,Gachibowli,26.4,432.05,UPI,Cancelled,2026-01-25 21:36:56
3997,846,18,Indiranagar,Andheri,12.37,231.38,Card,Cancelled,2025-10-26 01:10:51
3998,432,62,Koramangala,Koramangala,28.53,528.45,UPI,Cancelled,2025-10-01 18:34:37
3999,151,379,Banjara Hills,Gachibowli,25.44,607.05,UPI,Completed,2026-02-28 02:32:24
4000,634,226,Banjara Hills,Hitech City,18.84,442.23,Card,Completed,2026-03-13 15:47:36
4001,918,383,Andheri,Whitefield,6.13,117.61,Cash,Completed,2026-02-12 13:32:21
4002,590,416,Connaught Place,Banjara Hills,15.86,352.33,UPI,Cancelled,2026-03-02 18:08:50
4003,996,160,Hitech City,Indiranagar,8.85,159.27,Cash,Completed,2025-12-10 01:57:31
4004,172,324,Whitefield,Koramangala,20.49,330.16,Card,Cancelled,2026-02-20 01:45:57
4005,976,375,Whitefield,Koramangala,19.97,445.62,Card,Completed,2025-12-31 09:00:21
4006,974,286,Koramangala,Koramangala,11.34,193.58,Cash,Completed,2026-05-25 12:11:56
4007,652,253,Connaught Place,Indiranagar,14.28,324.11,Cash,Completed,2025-09-03 22:26:58
4008,480,496,Connaught Place,Andheri,22.17,458.04,UPI,Completed,2026-05-19 16:07:05
4009,366,76,Hitech City,Indiranagar,5.77,100.35,Card,Completed,2026-04-15 15:52:04
4010,846,114,Connaught Place,Andheri,24.06,565.24,Card,Cancelled,2026-01-15 09:31:12
4011,194,65,Indiranagar,Indiranagar,10.72,256.67,UPI,Cancelled,2025-09-03 04:34:58
4012,136,326,Banjara Hills,Koramangala,12.52,216.0,Card,Cancelled,2026-02-24 18:08:46
4013,177,233,Andheri,Koramangala,5.08,92.8,UPI,Completed,2026-07-16 23:25:33
4014,876,215,Hitech City,Indiranagar,11.24,265.39,Cash,Cancelled,2025-10-06 04:15:25
4015,788,242,Gachibowli,Andheri,27.98,465.22,Card,Completed,2026-03-12 10:24:40
4016,857,376,Andheri,Whitefield,11.79,179.7,Card,Completed,2025-12-30 23:54:41
4017,992,142,Koramangala,Banjara Hills,12.59,232.96,Card,Completed,2026-03-31 07:10:06
4018,253,145,Gachibowli,Indiranagar,5.6,90.44,Card,Completed,2025-08-24 14:54:22
4019,66,166,Whitefield,Banjara Hills,6.14,113.9,UPI,Completed,2026-02-13 05:23:31
4020,201,174,Whitefield,Gachibowli,27.5,637.52,UPI,Cancelled,2026-01-19 00:22:40
4021,775,5,Banjara Hills,Banjara Hills,20.29,501.78,Card,Completed,2025-12-29 11:45:42
4022,626,137,Connaught Place,Banjara Hills,19.67,389.71,Card,Completed,2026-06-12 16:38:29
4023,405,372,Andheri,Connaught Place,13.4,243.93,Cash,Completed,2025-12-25 22:57:53
4024,406,143,Koramangala,Gachibowli,6.48,125.71,Card,Completed,2025-08-02 23:43:37
4025,231,35,Gachibowli,Indiranagar,3.26,70.62,UPI,Completed,2026-01-30 01:18:15
4026,710,337,Hitech City,Connaught Place,29.27,469.77,UPI,Completed,2025-12-26 04:21:14
4027,727,279,Andheri,Whitefield,18.07,380.64,Cash,Completed,2026-01-03 08:16:48
4028,144,213,Hitech City,Hitech City,13.54,230.14,Cash,Completed,2026-06-06 02:29:19
4029,446,12,Connaught Place,Hitech City,8.88,194.23,Cash,Completed,2026-07-21 14:32:32
4030,634,323,Indiranagar,Andheri,23.59,483.62,Cash,Completed,2026-05-29 13:53:16
4031,277,455,Gachibowli,Hitech City,11.7,277.99,Cash,Completed,2025-09-13 02:53:29
4032,407,276,Connaught Place,Banjara Hills,3.84,71.96,Card,Completed,2025-09-30 13:17:57
4033,595,379,Koramangala,Indiranagar,15.66,347.63,Cash,Cancelled,2026-01-18 15:33:29
4034,789,83,Whitefield,Whitefield,9.63,201.87,Cash,Completed,2025-08-03 15:27:44
4035,16,55,Gachibowli,Indiranagar,19.95,447.74,Cash,Completed,2025-11-14 06:43:10
4036,19,177,Indiranagar,Connaught Place,20.33,413.92,Cash,Completed,2025-09-11 18:40:31
4037,349,211,Indiranagar,Koramangala,13.05,310.67,Card,Completed,2025-10-24 01:04:28
4038,7,222,Andheri,Indiranagar,14.86,341.99,Card,Completed,2026-01-15 17:26:28
4039,242,223,Whitefield,Indiranagar,12.48,304.14,Card,Completed,2026-06-25 09:27:13
4040,512,63,Gachibowli,Indiranagar,29.61,607.07,UPI,Completed,2025-10-16 00:25:32
4041,132,58,Indiranagar,Indiranagar,21.8,517.3,UPI,Completed,2025-08-13 17:12:17
4042,41,250,Gachibowli,Andheri,18.47,421.9,UPI,Cancelled,2026-02-18 11:07:36
4043,153,307,Hitech City,Banjara Hills,14.83,270.08,UPI,Cancelled,2026-06-08 07:14:12
4044,550,11,Koramangala,Hitech City,12.88,238.11,Cash,Cancelled,2026-03-06 15:21:39
4045,123,278,Koramangala,Hitech City,7.24,156.07,Card,Completed,2025-12-03 20:05:50
4046,40,45,Connaught Place,Banjara Hills,20.51,352.94,UPI,Completed,2025-08-29 04:15:49
4047,631,116,Indiranagar,Hitech City,14.81,271.97,Card,Cancelled,2025-09-03 14:02:04
4048,177,430,Koramangala,Gachibowli,14.75,268.02,Cash,Completed,2025-09-18 12:58:32
4049,635,209,Connaught Place,Connaught Place,8.3,170.58,UPI,Completed,2026-02-20 07:21:12
4050,239,120,Whitefield,Indiranagar,23.15,563.7,Cash,Completed,2025-10-16 03:52:38
4051,282,123,Connaught Place,Indiranagar,24.23,416.25,UPI,Cancelled,2025-09-12 09:37:02
4052,341,369,Whitefield,Gachibowli,2.0,46.2,Card,Completed,2026-05-10 10:25:27
4053,640,170,Banjara Hills,Koramangala,8.02,124.27,Card,Completed,2025-08-20 10:46:54
4054,808,57,Banjara Hills,Andheri,9.9,189.02,Card,Cancelled,2026-02-06 08:31:44
4055,867,193,Koramangala,Andheri,4.57,77.64,Card,Cancelled,2026-06-06 05:10:48
4056,401,82,Whitefield,Whitefield,20.08,392.37,UPI,Completed,2025-09-25 00:33:58
4057,559,412,Andheri,Koramangala,10.37,159.92,UPI,Completed,2025-11-21 22:45:28
4058,973,83,Gachibowli,Connaught Place,2.17,47.17,Cash,Completed,2025-11-13 21:26:44
4059,739,297,Banjara Hills,Koramangala,3.03,59.09,UPI,Completed,2026-02-11 18:45:40
4060,284,389,Indiranagar,Gachibowli,4.93,108.13,Card,Completed,2026-04-04 01:04:33
4061,732,49,Gachibowli,Indiranagar,25.03,577.28,Card,Completed,2026-05-01 13:00:37
4062,6,67,Banjara Hills,Hitech City,23.54,518.82,Card,Completed,2025-10-07 13:37:57
4063,843,72,Koramangala,Connaught Place,12.75,218.59,Cash,Cancelled,2026-07-06 09:37:05
4064,46,256,Hitech City,Hitech City,7.3,164.69,UPI,Completed,2026-06-14 12:26:09
4065,323,159,Andheri,Koramangala,4.53,89.86,Cash,Completed,2026-06-25 08:10:44
4066,292,254,Andheri,Andheri,6.93,141.8,UPI,Completed,2026-06-03 21:50:06
4067,344,306,Connaught Place,Whitefield,7.94,168.37,Cash,Completed,2026-03-31 09:51:44
4068,425,287,Gachibowli,Gachibowli,22.84,375.42,UPI,Completed,2026-07-22 05:11:58
4069,994,327,Whitefield,Banjara Hills,22.04,424.55,Card,Completed,2026-05-24 12:31:02
4070,143,261,Gachibowli,Connaught Place,4.1,72.48,UPI,Completed,2025-09-13 12:16:56
4071,93,162,Indiranagar,Gachibowli,28.33,664.61,Card,Completed,2026-05-30 13:29:46
4072,481,129,Connaught Place,Gachibowli,6.46,108.29,Cash,Cancelled,2026-01-13 16:45:22
4073,364,348,Andheri,Connaught Place,5.64,140.03,Card,Completed,2026-06-22 05:29:01
4074,364,78,Indiranagar,Connaught Place,23.12,487.15,Cash,Completed,2025-11-05 02:27:24
4075,40,239,Whitefield,Koramangala,24.46,455.18,UPI,Completed,2026-06-12 00:50:27
4076,619,488,Koramangala,Andheri,14.53,281.35,UPI,Completed,2026-06-04 11:39:54
4077,635,299,Banjara Hills,Hitech City,22.36,400.64,Cash,Completed,2026-01-11 09:11:28
4078,394,312,Banjara Hills,Koramangala,2.36,46.91,Cash,Completed,2026-06-14 16:04:47
4079,488,114,Andheri,Indiranagar,13.6,308.71,Cash,Cancelled,2026-02-28 11:18:37
4080,14,240,Whitefield,Banjara Hills,27.97,457.89,Cash,Completed,2025-11-12 10:09:30
4081,976,242,Koramangala,Hitech City,8.51,202.41,Card,Completed,2025-10-02 06:38:14
4082,935,393,Connaught Place,Hitech City,17.72,323.91,UPI,Cancelled,2026-03-30 21:34:14
4083,74,233,Hitech City,Indiranagar,8.18,158.87,Cash,Completed,2025-11-01 13:55:37
4084,387,288,Koramangala,Whitefield,7.88,181.31,Card,Completed,2025-08-06 20:37:35
4085,92,433,Gachibowli,Hitech City,12.18,278.13,Card,Cancelled,2026-06-25 10:09:49
4086,184,165,Hitech City,Whitefield,22.06,490.17,UPI,Cancelled,2025-10-27 06:49:07
4087,869,86,Koramangala,Koramangala,15.39,306.95,UPI,Completed,2026-07-20 15:16:19
4088,405,172,Indiranagar,Hitech City,16.88,398.91,UPI,Completed,2026-04-11 01:06:18
4089,314,232,Hitech City,Indiranagar,7.06,150.1,Card,Completed,2026-06-29 07:54:54
4090,20,329,Banjara Hills,Koramangala,10.14,159.04,Card,Cancelled,2025-11-05 17:18:04
4091,624,105,Gachibowli,Banjara Hills,23.39,382.35,UPI,Completed,2025-11-03 16:29:21
4092,976,48,Andheri,Banjara Hills,19.21,382.87,Card,Completed,2026-02-05 10:49:26
4093,635,186,Koramangala,Banjara Hills,16.07,373.14,Card,Cancelled,2026-07-19 18:02:34
4094,313,243,Gachibowli,Andheri,7.9,186.8,Card,Completed,2025-08-01 16:27:12
4095,376,170,Andheri,Gachibowli,24.51,447.46,Cash,Completed,2026-07-15 14:31:36
4096,830,357,Banjara Hills,Connaught Place,4.54,92.19,Cash,Completed,2025-09-27 04:19:09
4097,740,78,Whitefield,Andheri,4.05,94.5,Card,Cancelled,2025-09-03 10:04:53
4098,373,27,Andheri,Gachibowli,19.89,418.95,Card,Completed,2026-01-18 23:47:20
4099,159,329,Andheri,Whitefield,10.88,268.73,Card,Completed,2026-02-22 05:51:32
4100,176,292,Connaught Place,Gachibowli,13.7,294.28,UPI,Cancelled,2025-10-31 17:20:16
4101,965,131,Indiranagar,Whitefield,9.92,202.4,UPI,Completed,2025-09-08 23:32:29
4102,193,485,Banjara Hills,Indiranagar,5.73,112.95,Card,Cancelled,2025-09-28 00:30:56
4103,605,54,Andheri,Andheri,10.76,214.86,UPI,Cancelled,2025-10-21 04:49:30
4104,440,351,Andheri,Hitech City,14.05,348.79,Card,Completed,2025-09-06 10:17:19
4105,90,449,Indiranagar,Andheri,8.17,128.62,Cash,Completed,2026-01-10 17:37:42
4106,896,498,Koramangala,Gachibowli,15.93,264.36,Cash,Cancelled,2026-01-01 17:57:57
4107,618,8,Connaught Place,Banjara Hills,26.71,435.04,Card,Cancelled,2026-01-06 02:32:52
4108,12,20,Hitech City,Hitech City,9.17,147.47,UPI,Completed,2025-12-11 05:58:26
4109,926,442,Hitech City,Indiranagar,23.63,554.47,Card,Completed,2025-08-21 14:01:00
4110,65,94,Gachibowli,Gachibowli,11.21,251.87,Cash,Completed,2026-01-03 11:57:57
4111,887,22,Whitefield,Banjara Hills,7.46,149.99,Card,Completed,2026-07-20 17:00:40
4112,179,409,Indiranagar,Andheri,7.04,110.43,Cash,Cancelled,2025-08-02 02:15:47
4113,353,374,Koramangala,Whitefield,12.44,227.99,Cash,Completed,2026-05-14 04:24:51
4114,357,25,Indiranagar,Connaught Place,8.03,169.68,Card,Completed,2026-06-24 08:39:32
4115,764,219,Banjara Hills,Connaught Place,5.44,115.8,Cash,Completed,2025-07-27 18:09:35
4116,786,229,Koramangala,Hitech City,9.59,199.52,Card,Completed,2026-02-15 22:05:36
4117,303,489,Whitefield,Whitefield,3.85,63.57,Cash,Completed,2025-08-16 09:00:23
4118,620,170,Indiranagar,Banjara Hills,8.47,152.59,UPI,Cancelled,2025-07-29 10:01:57
4119,179,238,Banjara Hills,Hitech City,26.37,450.83,Cash,Completed,2026-04-01 04:44:21
4120,689,86,Indiranagar,Hitech City,17.85,385.73,Cash,Cancelled,2025-08-11 13:28:22
4121,914,206,Koramangala,Koramangala,6.31,100.28,UPI,Cancelled,2026-04-26 01:58:11
4122,385,260,Whitefield,Indiranagar,11.53,189.98,Card,Cancelled,2026-02-02 09:44:30
4123,9,453,Koramangala,Hitech City,17.72,374.3,Card,Cancelled,2025-11-27 17:26:49
4124,707,90,Connaught Place,Indiranagar,13.04,239.83,UPI,Completed,2025-11-03 15:45:12
4125,735,155,Gachibowli,Koramangala,19.06,375.08,UPI,Completed,2025-11-26 03:44:09
4126,422,500,Koramangala,Gachibowli,15.8,360.29,Cash,Completed,2025-09-14 16:07:38
4127,814,55,Koramangala,Banjara Hills,19.19,361.11,UPI,Completed,2026-01-23 08:33:23
4128,829,11,Whitefield,Koramangala,12.96,284.25,Card,Completed,2026-02-17 00:41:53
4129,48,200,Banjara Hills,Hitech City,29.61,601.69,Cash,Completed,2025-08-26 12:42:46
4130,6,222,Koramangala,Andheri,12.3,193.11,Cash,Cancelled,2025-08-25 19:02:37
4131,917,452,Indiranagar,Indiranagar,4.48,90.88,Card,Completed,2026-06-04 03:20:14
4132,320,400,Connaught Place,Whitefield,9.69,171.44,Card,Completed,2025-11-02 18:39:56
4133,590,181,Whitefield,Andheri,2.05,43.61,UPI,Completed,2026-04-19 07:04:28
4134,519,128,Andheri,Hitech City,9.94,221.55,UPI,Completed,2025-12-27 23:01:15
4135,869,145,Indiranagar,Koramangala,12.01,284.91,Cash,Cancelled,2026-03-14 06:43:02
4136,906,197,Whitefield,Connaught Place,22.08,404.87,Card,Cancelled,2026-02-23 09:37:22
4137,429,458,Hitech City,Banjara Hills,16.7,346.8,Cash,Completed,2026-02-10 07:06:17
